#mu,eb,a_crit
0.920,0.07,0.173
0.970,0.15,0.110
0.990,0.47,0.047
0.980,0.45,0.060
0.870,0.00,0.244
0.760,0.15,0.243
0.950,0.80,0.025
0.890,0.48,0.099
0.930,0.30,0.122
0.800,0.50,0.115
0.850,0.61,0.078
0.900,0.68,0.053
0.810,0.71,0.060
0.940,0.58,0.063
0.990,0.48,0.046
0.970,0.16,0.107
0.980,0.46,0.060
0.880,0.20,0.168
0.830,0.11,0.220
0.790,0.25,0.199
0.760,0.69,0.069
0.840,0.36,0.145
0.960,0.00,0.168
0.920,0.08,0.172
0.870,0.01,0.241
0.780,0.08,0.244
0.990,0.49,0.044
0.930,0.31,0.120
0.890,0.49,0.097
0.980,0.47,0.059
0.940,0.59,0.061
0.970,0.17,0.106
0.760,0.16,0.241
0.800,0.51,0.114
0.810,0.72,0.057
0.920,0.09,0.171
0.900,0.69,0.052
0.850,0.62,0.078
0.840,0.37,0.143
0.990,0.50,0.044
0.960,0.01,0.166
0.940,0.60,0.059
0.790,0.26,0.198
0.980,0.48,0.058
0.880,0.21,0.167
0.970,0.18,0.106
0.760,0.70,0.068
0.890,0.50,0.094
0.930,0.32,0.117
0.830,0.12,0.219
0.870,0.02,0.236
0.780,0.09,0.243
0.980,0.49,0.056
0.990,0.51,0.042
0.920,0.10,0.170
0.810,0.73,0.055
0.840,0.38,0.141
0.800,0.52,0.113
0.900,0.70,0.049
0.960,0.02,0.163
0.760,0.17,0.238
0.970,0.19,0.105
0.850,0.63,0.077
0.880,0.22,0.167
0.930,0.33,0.111
0.990,0.52,0.041
0.980,0.50,0.055
0.940,0.61,0.058
0.920,0.11,0.169
0.790,0.27,0.191
0.760,0.71,0.065
0.890,0.51,0.093
0.870,0.03,0.231
0.780,0.10,0.242
0.970,0.20,0.105
0.960,0.03,0.144
0.900,0.71,0.048
0.840,0.39,0.134
0.830,0.13,0.218
0.930,0.34,0.110
0.980,0.51,0.054
0.800,0.53,0.108
0.990,0.53,0.041
0.880,0.23,0.166
0.810,0.74,0.052
0.920,0.12,0.168
0.970,0.21,0.104
0.760,0.18,0.234
0.790,0.28,0.187
0.940,0.62,0.058
0.850,0.64,0.070
0.960,0.04,0.137
0.980,0.52,0.052
0.990,0.54,0.039
0.780,0.11,0.241
0.890,0.52,0.091
0.970,0.22,0.104
0.870,0.04,0.222
0.800,0.54,0.105
0.930,0.35,0.110
0.900,0.72,0.046
0.840,0.40,0.133
0.830,0.14,0.217
0.760,0.72,0.062
0.880,0.24,0.165
0.980,0.53,0.050
0.920,0.13,0.167
0.990,0.55,0.039
0.940,0.63,0.058
0.810,0.75,0.050
0.970,0.23,0.103
0.960,0.05,0.137
0.760,0.19,0.229
0.850,0.65,0.069
0.790,0.29,0.179
0.890,0.53,0.088
0.990,0.56,0.037
0.800,0.55,0.102
0.980,0.54,0.049
0.940,0.64,0.057
0.930,0.36,0.109
0.970,0.24,0.102
0.990,0.57,0.037
0.920,0.14,0.164
0.780,0.12,0.240
0.840,0.41,0.132
0.870,0.05,0.207
0.980,0.55,0.048
0.900,0.73,0.044
0.880,0.25,0.161
0.990,0.58,0.037
0.830,0.15,0.215
0.960,0.06,0.136
0.760,0.73,0.059
0.890,0.54,0.084
0.970,0.25,0.101
0.990,0.59,0.035
0.800,0.56,0.098
0.930,0.37,0.108
0.940,0.65,0.051
0.810,0.76,0.048
0.790,0.30,0.178
0.760,0.20,0.214
0.920,0.15,0.164
0.840,0.42,0.129
0.850,0.66,0.067
0.980,0.56,0.047
0.990,0.60,0.033
0.970,0.26,0.099
0.960,0.07,0.135
0.780,0.13,0.238
0.870,0.06,0.206
0.880,0.26,0.156
0.900,0.74,0.041
0.890,0.55,0.083
0.830,0.16,0.213
0.930,0.38,0.101
0.990,0.61,0.033
0.940,0.66,0.049
0.980,0.57,0.045
0.800,0.57,0.097
0.760,0.74,0.057
0.960,0.08,0.135
0.920,0.16,0.163
0.850,0.67,0.063
0.840,0.43,0.123
0.790,0.31,0.177
0.890,0.56,0.081
0.810,0.77,0.045
0.880,0.27,0.148
0.970,0.27,0.093
0.760,0.21,0.213
0.990,0.62,0.032
0.930,0.39,0.101
0.980,0.58,0.044
0.870,0.07,0.205
0.780,0.14,0.237
0.900,0.75,0.040
0.830,0.17,0.208
0.920,0.17,0.153
0.940,0.67,0.046
0.970,0.28,0.092
0.800,0.58,0.096
0.890,0.57,0.079
0.990,0.63,0.032
0.960,0.09,0.134
0.880,0.28,0.148
0.980,0.59,0.042
0.930,0.40,0.100
0.850,0.68,0.061
0.790,0.32,0.176
0.760,0.75,0.054
0.840,0.44,0.122
0.970,0.29,0.092
0.810,0.78,0.043
0.990,0.64,0.032
0.760,0.22,0.212
0.900,0.76,0.038
0.780,0.15,0.234
0.870,0.08,0.204
0.920,0.18,0.148
0.940,0.68,0.046
0.830,0.18,0.201
0.890,0.58,0.076
0.800,0.59,0.091
0.980,0.60,0.042
0.930,0.41,0.099
0.960,0.10,0.134
0.880,0.29,0.147
0.790,0.33,0.173
0.990,0.65,0.032
0.970,0.30,0.091
0.920,0.19,0.147
0.840,0.45,0.122
0.980,0.61,0.041
0.900,0.77,0.036
0.760,0.76,0.052
0.810,0.79,0.041
0.800,0.60,0.089
0.990,0.66,0.027
0.760,0.23,0.211
0.930,0.42,0.098
0.850,0.69,0.060
0.970,0.31,0.091
0.870,0.09,0.203
0.960,0.11,0.133
0.940,0.69,0.045
0.890,0.59,0.075
0.780,0.16,0.235
0.880,0.30,0.146
0.830,0.19,0.191
0.999,0.37,0.026
0.920,0.20,0.146
0.840,0.46,0.119
0.960,0.12,0.132
0.999,0.38,0.026
0.990,0.67,0.027
0.790,0.34,0.163
0.980,0.62,0.040
0.900,0.78,0.034
0.930,0.43,0.093
0.800,0.61,0.088
0.999,0.39,0.026
0.970,0.32,0.090
0.890,0.60,0.072
0.990,0.68,0.026
0.760,0.77,0.049
0.810,0.80,0.038
0.870,0.10,0.202
0.999,0.40,0.026
0.940,0.70,0.042
0.850,0.70,0.057
0.980,0.63,0.040
0.999,0.41,0.026
0.780,0.17,0.233
0.960,0.13,0.131
0.920,0.21,0.146
0.840,0.47,0.114
0.970,0.33,0.085
0.930,0.44,0.092
0.830,0.20,0.190
0.880,0.31,0.146
0.999,0.42,0.026
0.990,0.69,0.025
0.790,0.35,0.161
0.900,0.79,0.033
0.980,0.64,0.040
0.999,0.43,0.024
0.890,0.61,0.070
0.760,0.78,0.047
0.870,0.11,0.201
0.820,0.00,0.271
0.800,0.62,0.086
0.940,0.71,0.040
0.960,0.14,0.127
0.999,0.44,0.024
0.930,0.45,0.092
0.970,0.34,0.083
0.920,0.22,0.145
0.840,0.48,0.113
0.990,0.70,0.024
0.999,0.45,0.023
0.880,0.32,0.143
0.780,0.18,0.221
0.850,0.71,0.055
0.980,0.65,0.040
0.830,0.21,0.189
0.999,0.46,0.023
0.900,0.80,0.031
0.890,0.62,0.070
0.870,0.12,0.199
0.760,0.79,0.044
0.790,0.36,0.160
0.940,0.72,0.039
0.930,0.46,0.090
0.970,0.35,0.083
0.990,0.71,0.023
0.820,0.01,0.269
0.999,0.47,0.022
0.960,0.15,0.126
0.800,0.63,0.085
0.920,0.23,0.144
0.980,0.66,0.035
0.840,0.49,0.112
0.910,0.00,0.217
0.880,0.33,0.137
0.930,0.47,0.086
0.999,0.48,0.022
0.780,0.19,0.219
0.850,0.72,0.053
0.830,0.22,0.188
0.990,0.72,0.022
0.999,0.49,0.022
0.890,0.63,0.070
0.980,0.67,0.034
0.870,0.13,0.198
0.760,0.80,0.042
0.970,0.36,0.082
0.940,0.73,0.038
0.920,0.24,0.143
0.999,0.50,0.021
0.930,0.48,0.085
0.960,0.16,0.118
0.790,0.37,0.159
0.880,0.34,0.133
0.800,0.64,0.084
0.999,0.51,0.020
0.820,0.02,0.267
0.910,0.01,0.206
0.830,0.23,0.187
0.980,0.68,0.032
0.940,0.74,0.035
0.990,0.73,0.021
0.970,0.37,0.082
0.840,0.50,0.107
0.930,0.49,0.085
0.999,0.52,0.020
0.890,0.64,0.064
0.780,0.20,0.211
0.870,0.14,0.197
0.960,0.17,0.117
0.920,0.25,0.141
0.850,0.73,0.050
0.999,0.53,0.020
0.880,0.35,0.132
0.770,0.00,0.294
0.980,0.69,0.031
0.999,0.54,0.019
0.790,0.38,0.157
0.910,0.02,0.199
0.920,0.26,0.137
0.990,0.74,0.021
0.820,0.03,0.263
0.999,0.55,0.019
0.780,0.21,0.207
0.830,0.24,0.186
0.970,0.38,0.081
0.840,0.51,0.105
0.930,0.50,0.080
0.999,0.56,0.018
0.940,0.75,0.034
0.960,0.18,0.117
0.890,0.65,0.062
0.999,0.57,0.018
0.980,0.70,0.031
0.870,0.15,0.196
0.990,0.75,0.019
0.880,0.36,0.131
0.800,0.65,0.075
0.770,0.01,0.292
0.790,0.39,0.147
0.999,0.58,0.017
0.920,0.27,0.129
0.830,0.25,0.185
0.850,0.74,0.048
0.970,0.39,0.076
0.930,0.51,0.080
0.960,0.19,0.116
0.999,0.59,0.017
0.980,0.71,0.029
0.820,0.04,0.256
0.910,0.03,0.184
0.990,0.76,0.019
0.999,0.60,0.017
0.940,0.76,0.032
0.880,0.37,0.130
0.890,0.66,0.060
0.840,0.52,0.101
0.780,0.22,0.206
0.999,0.61,0.016
0.790,0.40,0.146
0.970,0.40,0.075
0.999,0.62,0.016
0.870,0.16,0.188
0.960,0.20,0.116
0.980,0.72,0.028
0.999,0.63,0.015
0.830,0.26,0.182
0.770,0.02,0.289
0.930,0.52,0.078
0.990,0.77,0.018
0.999,0.64,0.014
0.850,0.75,0.046
0.920,0.28,0.129
0.800,0.66,0.074
0.910,0.04,0.183
0.880,0.38,0.126
0.840,0.53,0.100
0.960,0.21,0.115
0.999,0.65,0.014
0.990,0.78,0.017
0.820,0.05,0.244
0.970,0.41,0.075
0.790,0.41,0.145
0.780,0.23,0.205
0.980,0.73,0.027
0.890,0.67,0.057
0.999,0.66,0.014
0.940,0.77,0.031
0.870,0.17,0.187
0.990,0.79,0.016
0.930,0.53,0.076
0.970,0.42,0.074
0.830,0.27,0.178
0.840,0.54,0.098
0.880,0.39,0.121
0.999,0.67,0.014
0.920,0.29,0.128
0.960,0.22,0.114
0.980,0.74,0.026
0.850,0.76,0.043
0.910,0.05,0.182
0.770,0.03,0.286
0.990,0.80,0.015
0.800,0.67,0.070
0.940,0.78,0.030
0.790,0.42,0.144
0.970,0.43,0.070
0.999,0.68,0.014
0.999,0.00,0.050
0.780,0.24,0.204
0.820,0.06,0.230
0.890,0.68,0.055
0.870,0.18,0.174
0.960,0.23,0.114
0.880,0.40,0.120
0.999,0.69,0.014
0.980,0.75,0.024
0.830,0.28,0.167
0.930,0.54,0.074
0.999,0.01,0.050
0.920,0.30,0.127
0.970,0.44,0.069
0.850,0.77,0.041
0.840,0.55,0.095
0.910,0.06,0.181
0.999,0.70,0.012
0.999,0.02,0.049
0.890,0.69,0.053
0.940,0.79,0.028
0.970,0.45,0.069
0.960,0.24,0.113
0.870,0.19,0.174
0.790,0.43,0.142
0.770,0.04,0.278
0.999,0.71,0.011
0.800,0.68,0.068
0.780,0.25,0.203
0.930,0.55,0.072
0.980,0.76,0.023
0.880,0.41,0.119
0.820,0.07,0.229
0.920,0.31,0.127
0.999,0.03,0.049
0.830,0.29,0.166
0.840,0.56,0.091
0.970,0.46,0.068
0.850,0.78,0.040
0.910,0.07,0.180
0.999,0.72,0.011
0.870,0.20,0.173
0.890,0.70,0.051
0.940,0.80,0.026
0.999,0.04,0.047
0.960,0.25,0.108
0.999,0.73,0.010
0.790,0.44,0.134
0.820,0.08,0.228
0.999,0.05,0.045
0.980,0.77,0.022
0.880,0.42,0.118
0.930,0.56,0.070
0.999,0.74,0.010
0.770,0.05,0.265
0.999,0.06,0.041
0.920,0.32,0.125
0.840,0.57,0.090
0.970,0.47,0.065
0.800,0.69,0.066
0.850,0.79,0.037
0.780,0.26,0.200
0.999,0.07,0.041
0.910,0.08,0.179
0.999,0.75,0.010
0.830,0.30,0.165
0.950,0.00,0.180
0.960,0.26,0.103
0.890,0.71,0.050
0.930,0.57,0.068
0.870,0.21,0.172
0.980,0.78,0.021
0.999,0.08,0.041
0.970,0.48,0.064
0.880,0.43,0.111
0.920,0.33,0.121
0.840,0.58,0.086
0.999,0.76,0.009
0.999,0.09,0.040
0.980,0.79,0.020
0.820,0.09,0.227
0.950,0.01,0.176
0.999,0.10,0.040
0.770,0.06,0.262
0.910,0.09,0.178
0.780,0.27,0.189
0.999,0.77,0.009
0.930,0.58,0.065
0.850,0.80,0.035
0.999,0.11,0.040
0.830,0.31,0.164
0.870,0.22,0.171
0.890,0.72,0.047
0.880,0.44,0.111
0.970,0.49,0.064
0.980,0.80,0.019
0.960,0.27,0.102
0.999,0.12,0.040
0.790,0.45,0.134
0.920,0.34,0.115
0.999,0.78,0.008
0.840,0.59,0.083
0.800,0.70,0.063
0.950,0.02,0.169
0.999,0.13,0.039
0.820,0.10,0.226
0.930,0.59,0.063
0.999,0.79,0.008
0.970,0.50,0.060
0.910,0.10,0.177
0.860,0.00,0.250
0.770,0.07,0.253
0.999,0.14,0.039
0.990,0.00,0.107
0.960,0.28,0.102
0.870,0.23,0.171
0.830,0.32,0.162
0.999,0.80,0.007
0.999,0.15,0.037
0.780,0.28,0.192
0.950,0.03,0.149
0.999,0.16,0.035
0.920,0.35,0.115
0.890,0.73,0.045
0.990,0.01,0.106
0.930,0.60,0.062
0.880,0.45,0.110
0.790,0.46,0.130
0.970,0.51,0.060
0.840,0.60,0.082
0.999,0.17,0.034
0.820,0.11,0.225
0.910,0.11,0.176
0.920,0.36,0.114
0.800,0.71,0.061
0.990,0.02,0.105
0.999,0.18,0.034
0.860,0.01,0.247
0.870,0.24,0.169
0.999,0.19,0.034
0.770,0.08,0.248
0.830,0.33,0.159
0.930,0.61,0.061
0.999,0.20,0.034
0.780,0.29,0.182
0.970,0.52,0.060
0.999,0.21,0.034
0.960,0.29,0.101
0.950,0.04,0.148
0.880,0.46,0.104
0.990,0.03,0.103
0.890,0.74,0.043
0.910,0.12,0.175
0.999,0.22,0.033
0.920,0.37,0.113
0.820,0.12,0.224
0.790,0.47,0.125
0.870,0.25,0.165
0.860,0.02,0.244
0.840,0.61,0.080
0.770,0.09,0.247
0.970,0.53,0.059
0.950,0.05,0.148
0.999,0.23,0.033
0.830,0.34,0.150
0.990,0.04,0.094
0.800,0.72,0.058
0.960,0.30,0.101
0.930,0.62,0.061
0.780,0.30,0.181
0.920,0.38,0.112
0.910,0.13,0.174
0.990,0.05,0.089
0.999,0.24,0.033
0.880,0.47,0.103
0.860,0.03,0.239
0.870,0.26,0.166
0.970,0.54,0.056
0.999,0.25,0.033
0.790,0.48,0.125
0.890,0.75,0.041
0.920,0.39,0.105
0.990,0.06,0.088
0.999,0.26,0.033
0.770,0.10,0.246
0.830,0.35,0.149
0.780,0.31,0.180
0.950,0.06,0.147
0.910,0.14,0.172
0.960,0.31,0.100
0.820,0.13,0.222
0.930,0.63,0.061
0.840,0.62,0.079
0.999,0.27,0.033
0.970,0.55,0.054
0.880,0.48,0.103
0.800,0.73,0.055
0.870,0.27,0.153
0.860,0.04,0.230
0.990,0.07,0.088
0.999,0.28,0.031
0.890,0.76,0.040
0.790,0.49,0.123
0.950,0.07,0.146
0.999,0.29,0.030
0.910,0.15,0.171
0.960,0.32,0.098
0.920,0.40,0.105
0.999,0.30,0.029
0.770,0.11,0.245
0.830,0.36,0.148
0.999,0.31,0.029
0.970,0.56,0.053
0.930,0.64,0.060
0.990,0.08,0.087
0.880,0.49,0.100
0.999,0.32,0.029
0.960,0.33,0.092
0.870,0.28,0.152
0.860,0.05,0.221
0.780,0.32,0.179
0.840,0.63,0.079
0.999,0.33,0.029
0.950,0.08,0.146
0.890,0.77,0.038
0.920,0.41,0.104
0.910,0.16,0.170
0.999,0.34,0.029
0.990,0.09,0.087
0.820,0.14,0.221
0.790,0.50,0.117
0.970,0.57,0.051
0.800,0.74,0.053
0.999,0.35,0.029
0.960,0.34,0.091
0.880,0.50,0.096
0.830,0.37,0.147
0.770,0.12,0.244
0.999,0.36,0.026
0.950,0.09,0.145
0.990,0.10,0.083
0.870,0.29,0.151
0.970,0.58,0.051
0.860,0.06,0.211
0.930,0.65,0.053
0.910,0.17,0.162
0.920,0.42,0.103
0.780,0.33,0.175
0.790,0.51,0.116
0.890,0.78,0.036
0.990,0.11,0.082
0.800,0.75,0.051
0.970,0.59,0.049
0.870,0.30,0.150
0.820,0.15,0.219
0.880,0.51,0.095
0.950,0.10,0.144
0.930,0.66,0.052
0.960,0.35,0.091
0.920,0.43,0.097
0.830,0.38,0.144
0.840,0.64,0.078
0.990,0.12,0.082
0.860,0.07,0.210
0.770,0.13,0.243
0.970,0.60,0.048
0.910,0.18,0.154
0.790,0.52,0.114
0.890,0.79,0.034
0.780,0.34,0.168
0.820,0.16,0.217
0.880,0.52,0.094
0.950,0.11,0.143
0.960,0.36,0.091
0.990,0.13,0.080
0.870,0.31,0.150
0.970,0.61,0.046
0.930,0.67,0.050
0.840,0.65,0.070
0.920,0.44,0.097
0.800,0.76,0.049
0.830,0.39,0.143
0.910,0.19,0.153
0.990,0.14,0.079
0.790,0.53,0.110
0.770,0.14,0.241
0.890,0.80,0.032
0.880,0.53,0.090
0.950,0.12,0.142
0.920,0.45,0.096
0.860,0.08,0.209
0.970,0.62,0.046
0.960,0.37,0.090
0.820,0.17,0.211
0.780,0.35,0.169
0.930,0.68,0.048
0.870,0.32,0.147
0.840,0.66,0.068
0.910,0.20,0.152
0.970,0.63,0.046
0.830,0.40,0.136
0.920,0.46,0.094
0.900,0.00,0.225
0.800,0.77,0.046
0.820,0.18,0.211
0.950,0.13,0.142
0.790,0.54,0.105
0.880,0.54,0.089
0.770,0.15,0.239
0.960,0.38,0.089
0.780,0.36,0.162
0.860,0.09,0.208
0.930,0.69,0.046
0.910,0.21,0.152
0.870,0.33,0.143
0.970,0.64,0.046
0.920,0.47,0.090
0.950,0.14,0.140
0.830,0.41,0.135
0.840,0.67,0.065
0.960,0.39,0.083
0.800,0.78,0.044
0.900,0.01,0.214
0.820,0.19,0.194
0.950,0.15,0.134
0.790,0.55,0.104
0.880,0.55,0.086
0.910,0.22,0.151
0.870,0.34,0.136
0.960,0.40,0.083
0.770,0.16,0.237
0.920,0.48,0.089
0.860,0.10,0.207
0.970,0.65,0.040
0.930,0.70,0.045
0.780,0.37,0.162
0.900,0.02,0.206
0.830,0.42,0.133
0.840,0.68,0.063
0.800,0.79,0.040
0.950,0.16,0.136
0.790,0.56,0.100
0.880,0.56,0.082
0.820,0.20,0.194
0.960,0.41,0.082
0.920,0.49,0.085
0.870,0.35,0.136
0.910,0.23,0.150
0.970,0.66,0.039
0.770,0.17,0.235
0.860,0.11,0.206
0.930,0.71,0.042
0.900,0.03,0.203
0.780,0.38,0.160
0.830,0.43,0.131
0.880,0.57,0.082
0.840,0.69,0.061
0.950,0.17,0.126
0.970,0.67,0.038
0.960,0.42,0.082
0.920,0.50,0.084
0.870,0.36,0.135
0.910,0.24,0.149
0.790,0.57,0.099
0.820,0.21,0.193
0.800,0.80,0.039
0.860,0.12,0.205
0.880,0.58,0.078
0.900,0.04,0.190
0.960,0.43,0.079
0.830,0.44,0.125
0.770,0.18,0.229
0.970,0.68,0.036
0.930,0.72,0.041
0.780,0.39,0.157
0.950,0.18,0.126
0.920,0.51,0.083
0.910,0.25,0.147
0.840,0.70,0.059
0.870,0.37,0.134
0.880,0.59,0.077
0.790,0.58,0.095
0.820,0.22,0.192
0.860,0.13,0.204
0.900,0.05,0.189
0.960,0.44,0.076
0.950,0.19,0.125
0.810,0.00,0.276
0.970,0.69,0.035
0.770,0.19,0.219
0.920,0.52,0.079
0.930,0.73,0.039
0.910,0.26,0.140
0.780,0.40,0.149
0.830,0.45,0.124
0.880,0.60,0.075
0.870,0.38,0.129
0.840,0.71,0.055
0.790,0.59,0.094
0.960,0.45,0.076
0.900,0.06,0.188
0.950,0.20,0.125
0.860,0.14,0.202
0.970,0.70,0.034
0.820,0.23,0.191
0.830,0.46,0.122
0.920,0.53,0.079
0.770,0.20,0.211
0.930,0.74,0.037
0.880,0.61,0.072
0.910,0.27,0.134
0.870,0.39,0.124
0.960,0.46,0.075
0.780,0.41,0.148
0.950,0.21,0.124
0.970,0.71,0.033
0.840,0.72,0.054
0.790,0.60,0.090
0.810,0.01,0.274
0.920,0.54,0.078
0.900,0.07,0.187
0.860,0.15,0.201
0.830,0.47,0.116
0.910,0.28,0.134
0.820,0.24,0.190
0.960,0.47,0.071
0.950,0.22,0.123
0.780,0.42,0.147
0.770,0.21,0.210
0.930,0.75,0.036
0.870,0.40,0.124
0.970,0.72,0.032
0.920,0.55,0.075
0.880,0.62,0.072
0.790,0.61,0.087
0.840,0.73,0.051
0.830,0.48,0.116
0.810,0.02,0.271
0.900,0.08,0.186
0.910,0.29,0.133
0.860,0.16,0.197
0.930,0.76,0.034
0.960,0.48,0.071
0.950,0.23,0.123
0.820,0.25,0.188
0.770,0.22,0.209
0.970,0.73,0.030
0.870,0.41,0.123
0.920,0.56,0.073
0.780,0.43,0.145
0.950,0.24,0.120
0.880,0.63,0.072
0.790,0.62,0.087
0.830,0.49,0.112
0.960,0.49,0.070
0.900,0.09,0.185
0.860,0.17,0.195
0.910,0.30,0.133
0.840,0.74,0.050
0.930,0.77,0.032
0.810,0.03,0.268
0.920,0.57,0.071
0.950,0.25,0.119
0.820,0.26,0.184
0.960,0.50,0.067
0.870,0.42,0.121
0.770,0.23,0.208
0.780,0.44,0.137
0.830,0.50,0.109
0.880,0.64,0.066
0.930,0.78,0.031
0.860,0.18,0.185
0.960,0.51,0.066
0.910,0.31,0.132
0.900,0.10,0.184
0.840,0.75,0.047
0.950,0.26,0.111
0.920,0.58,0.068
0.820,0.27,0.185
0.810,0.04,0.256
0.790,0.63,0.086
0.870,0.43,0.119
0.830,0.51,0.108
0.770,0.24,0.207
0.880,0.65,0.064
0.930,0.79,0.029
0.780,0.45,0.136
0.910,0.32,0.130
0.920,0.59,0.067
0.950,0.27,0.110
0.860,0.19,0.178
0.900,0.11,0.183
0.870,0.44,0.114
0.820,0.28,0.170
0.810,0.05,0.244
0.840,0.76,0.044
0.830,0.52,0.103
0.770,0.25,0.205
0.790,0.64,0.086
0.950,0.28,0.110
0.900,0.12,0.182
0.880,0.66,0.062
0.930,0.80,0.028
0.920,0.60,0.065
0.910,0.33,0.126
0.780,0.46,0.134
0.820,0.29,0.169
0.870,0.45,0.113
0.860,0.20,0.178
0.830,0.53,0.102
0.810,0.06,0.235
0.840,0.77,0.043
0.770,0.26,0.205
0.950,0.29,0.109
0.910,0.34,0.120
0.940,0.00,0.191
0.900,0.13,0.180
0.870,0.46,0.112
0.920,0.61,0.064
0.790,0.65,0.077
0.880,0.67,0.059
0.860,0.21,0.177
0.780,0.47,0.127
0.820,0.30,0.169
0.830,0.54,0.099
0.840,0.78,0.040
0.810,0.07,0.234
0.910,0.35,0.120
0.940,0.01,0.186
0.900,0.14,0.178
0.770,0.27,0.201
0.870,0.47,0.106
0.860,0.22,0.176
0.830,0.55,0.097
0.920,0.62,0.063
0.780,0.48,0.127
0.880,0.68,0.057
0.820,0.31,0.168
0.910,0.36,0.119
0.790,0.66,0.073
0.940,0.02,0.172
0.900,0.15,0.177
0.810,0.08,0.233
0.770,0.28,0.192
0.870,0.48,0.105
0.830,0.56,0.095
0.860,0.23,0.175
0.840,0.79,0.038
0.920,0.63,0.063
0.780,0.49,0.125
0.910,0.37,0.118
0.940,0.03,0.159
0.820,0.32,0.164
0.880,0.69,0.054
0.830,0.57,0.092
0.900,0.16,0.174
0.870,0.49,0.103
0.860,0.24,0.174
0.770,0.29,0.185
0.920,0.64,0.058
0.790,0.67,0.071
0.810,0.09,0.232
0.840,0.80,0.036
0.940,0.04,0.158
0.910,0.38,0.115
0.780,0.50,0.122
0.830,0.58,0.088
0.820,0.33,0.164
0.880,0.70,0.052
0.870,0.50,0.099
0.900,0.17,0.171
0.860,0.25,0.171
0.770,0.30,0.184
0.910,0.39,0.110
0.830,0.59,0.087
0.810,0.10,0.230
0.920,0.65,0.056
0.850,0.00,0.256
0.940,0.05,0.157
0.780,0.51,0.118
0.790,0.68,0.070
0.870,0.51,0.099
0.820,0.34,0.155
0.860,0.26,0.165
0.900,0.18,0.159
0.880,0.71,0.051
0.910,0.40,0.109
0.770,0.31,0.183
0.810,0.11,0.229
0.830,0.60,0.084
0.940,0.06,0.157
0.920,0.66,0.054
0.850,0.01,0.253
0.870,0.52,0.094
0.780,0.52,0.112
0.900,0.19,0.159
0.860,0.27,0.159
0.820,0.35,0.152
0.790,0.69,0.067
0.940,0.07,0.156
0.910,0.41,0.108
0.880,0.72,0.049
0.770,0.32,0.182
0.870,0.53,0.093
0.810,0.12,0.228
0.830,0.61,0.083
0.850,0.02,0.250
0.780,0.53,0.112
0.900,0.20,0.158
0.860,0.28,0.156
0.910,0.42,0.106
0.820,0.36,0.151
0.870,0.54,0.090
0.770,0.33,0.178
0.790,0.70,0.065
0.880,0.73,0.047
0.850,0.03,0.242
0.810,0.13,0.227
0.860,0.29,0.155
0.900,0.21,0.157
0.910,0.43,0.101
0.780,0.54,0.110
0.830,0.62,0.081
0.820,0.37,0.150
0.870,0.55,0.088
0.850,0.04,0.236
0.860,0.30,0.154
0.790,0.71,0.061
0.810,0.14,0.226
0.910,0.44,0.100
0.900,0.22,0.157
0.780,0.55,0.106
0.770,0.34,0.174
0.880,0.74,0.045
0.870,0.56,0.087
0.820,0.38,0.148
0.830,0.63,0.080
0.860,0.31,0.152
0.850,0.05,0.224
0.810,0.15,0.223
0.870,0.57,0.084
0.790,0.72,0.059
0.820,0.39,0.143
0.780,0.56,0.104
0.770,0.35,0.166
0.880,0.75,0.042
0.860,0.32,0.152
0.850,0.06,0.216
0.830,0.64,0.080
0.870,0.58,0.080
0.770,0.36,0.165
0.780,0.57,0.101
0.820,0.40,0.138
0.810,0.16,0.221
0.860,0.33,0.149
0.790,0.73,0.057
0.850,0.07,0.215
0.880,0.76,0.041
0.870,0.59,0.079
0.830,0.65,0.070
0.820,0.41,0.138
0.780,0.58,0.099
0.770,0.37,0.164
0.810,0.17,0.217
0.860,0.34,0.140
0.850,0.08,0.214
0.880,0.77,0.039
0.790,0.74,0.054
0.830,0.66,0.070
0.820,0.42,0.135
0.770,0.38,0.163
0.810,0.18,0.215
0.860,0.35,0.139
0.780,0.59,0.095
0.850,0.09,0.213
0.880,0.78,0.037
0.830,0.67,0.066
0.820,0.43,0.130
0.770,0.39,0.158
0.790,0.75,0.051
0.860,0.36,0.139
0.780,0.60,0.092
0.850,0.10,0.212
0.810,0.19,0.204
0.880,0.79,0.035
0.820,0.44,0.128
0.860,0.37,0.137
0.830,0.68,0.064
0.770,0.40,0.151
0.790,0.76,0.049
0.780,0.61,0.089
0.850,0.11,0.211
0.810,0.20,0.197
0.880,0.80,0.033
0.820,0.45,0.127
0.830,0.69,0.062
0.770,0.41,0.150
0.810,0.21,0.197
0.850,0.12,0.210
0.820,0.46,0.125
0.790,0.77,0.046
0.890,0.00,0.232
0.780,0.62,0.088
0.770,0.42,0.148
0.830,0.70,0.058
0.850,0.13,0.208
0.820,0.47,0.119
0.810,0.22,0.196
0.770,0.43,0.147
0.780,0.63,0.088
0.790,0.78,0.044
0.830,0.71,0.056
0.850,0.14,0.207
0.770,0.44,0.139
0.820,0.48,0.118
0.810,0.23,0.195
0.790,0.79,0.042
0.780,0.64,0.087
0.850,0.15,0.206
0.830,0.72,0.055
0.770,0.45,0.138
0.820,0.49,0.116
0.810,0.24,0.193
0.790,0.80,0.039
0.820,0.50,0.111
0.830,0.73,0.053
