#mu,eb,a_crit
0.490,0.19,0.207
0.520,0.43,0.130
0.560,0.67,0.068
0.670,0.77,0.041
0.640,0.62,0.074
0.670,0.78,0.039
0.600,0.73,0.053
0.560,0.68,0.066
0.670,0.79,0.037
0.520,0.44,0.125
0.640,0.63,0.072
0.600,0.74,0.050
0.670,0.80,0.036
0.560,0.69,0.064
0.490,0.20,0.202
0.600,0.75,0.048
0.640,0.64,0.069
0.520,0.45,0.123
0.600,0.76,0.046
0.560,0.70,0.062
0.640,0.65,0.068
0.600,0.77,0.044
0.560,0.71,0.059
0.640,0.66,0.065
0.600,0.78,0.042
0.680,0.00,0.222
0.520,0.46,0.122
0.560,0.72,0.057
0.490,0.21,0.192
0.600,0.79,0.040
0.640,0.67,0.062
0.560,0.73,0.055
0.600,0.80,0.038
0.640,0.68,0.061
0.560,0.74,0.052
0.520,0.47,0.120
0.640,0.69,0.058
0.680,0.01,0.220
0.560,0.75,0.049
0.490,0.22,0.191
0.560,0.76,0.048
0.640,0.70,0.056
0.520,0.48,0.119
0.610,0.00,0.248
0.560,0.77,0.046
0.640,0.71,0.054
0.560,0.78,0.043
0.520,0.49,0.114
0.640,0.72,0.053
0.680,0.02,0.217
0.490,0.23,0.190
0.640,0.73,0.050
0.560,0.79,0.041
0.560,0.80,0.039
0.520,0.50,0.114
0.640,0.74,0.049
0.610,0.01,0.242
0.640,0.75,0.046
0.520,0.51,0.110
0.680,0.03,0.212
0.640,0.76,0.044
0.490,0.24,0.189
0.640,0.77,0.043
0.610,0.02,0.238
0.520,0.52,0.110
0.640,0.78,0.040
0.570,0.00,0.264
0.640,0.79,0.038
0.680,0.04,0.212
0.520,0.53,0.106
0.640,0.80,0.037
0.490,0.25,0.178
0.520,0.54,0.102
0.610,0.03,0.233
0.680,0.05,0.211
0.570,0.01,0.260
0.650,0.00,0.233
0.520,0.55,0.101
0.490,0.26,0.177
0.520,0.56,0.098
0.610,0.04,0.231
0.680,0.06,0.202
0.520,0.57,0.094
0.650,0.01,0.231
0.490,0.27,0.176
0.570,0.02,0.248
0.520,0.58,0.093
0.680,0.07,0.202
0.610,0.05,0.228
0.520,0.59,0.091
0.490,0.28,0.174
0.650,0.02,0.225
0.570,0.03,0.247
0.520,0.60,0.088
0.680,0.08,0.200
0.490,0.29,0.166
0.650,0.03,0.220
0.610,0.06,0.226
0.520,0.61,0.086
0.570,0.04,0.241
0.520,0.62,0.084
0.680,0.09,0.195
0.490,0.30,0.165
0.520,0.63,0.081
0.610,0.07,0.226
0.650,0.04,0.216
0.520,0.64,0.078
0.570,0.05,0.237
0.680,0.10,0.195
0.520,0.65,0.076
0.610,0.08,0.216
0.650,0.05,0.213
0.520,0.66,0.073
0.490,0.31,0.162
0.680,0.11,0.190
0.520,0.67,0.071
0.570,0.06,0.237
0.520,0.68,0.069
0.610,0.09,0.216
0.490,0.32,0.157
0.650,0.06,0.212
0.680,0.12,0.190
0.520,0.69,0.065
0.570,0.07,0.234
0.520,0.70,0.063
0.490,0.33,0.156
0.610,0.10,0.210
0.650,0.07,0.212
0.520,0.71,0.061
0.680,0.13,0.188
0.520,0.72,0.059
0.570,0.08,0.229
0.490,0.34,0.154
0.610,0.11,0.210
0.520,0.73,0.056
0.650,0.08,0.206
0.680,0.14,0.185
0.520,0.74,0.054
0.570,0.09,0.224
0.520,0.75,0.052
0.490,0.35,0.151
0.650,0.09,0.205
0.520,0.76,0.049
0.680,0.15,0.181
0.610,0.12,0.205
0.520,0.77,0.048
0.570,0.10,0.221
0.490,0.36,0.151
0.520,0.78,0.045
0.650,0.10,0.200
0.520,0.79,0.043
0.680,0.16,0.179
0.610,0.13,0.203
0.520,0.80,0.040
0.490,0.37,0.145
0.570,0.11,0.213
0.650,0.11,0.198
0.680,0.17,0.175
0.610,0.14,0.200
0.490,0.38,0.145
0.530,0.00,0.268
0.570,0.12,0.213
0.650,0.12,0.197
0.680,0.18,0.173
0.490,0.39,0.139
0.610,0.15,0.196
0.490,0.40,0.139
0.650,0.13,0.195
0.680,0.19,0.171
0.570,0.13,0.210
0.530,0.01,0.267
0.610,0.16,0.193
0.490,0.41,0.133
0.680,0.20,0.167
0.650,0.14,0.191
0.570,0.14,0.210
0.610,0.17,0.192
0.530,0.02,0.265
0.490,0.42,0.137
0.680,0.21,0.165
0.650,0.15,0.187
0.570,0.15,0.206
0.610,0.18,0.186
0.490,0.43,0.133
0.680,0.22,0.161
0.530,0.03,0.263
0.650,0.16,0.186
0.490,0.44,0.133
0.570,0.16,0.201
0.610,0.19,0.183
0.680,0.23,0.160
0.490,0.45,0.127
0.530,0.04,0.249
0.650,0.17,0.180
0.610,0.20,0.181
0.570,0.17,0.195
0.680,0.24,0.157
0.490,0.46,0.127
0.530,0.05,0.247
0.610,0.21,0.179
0.650,0.18,0.180
0.680,0.25,0.156
0.490,0.47,0.122
0.570,0.18,0.193
0.610,0.22,0.176
0.650,0.19,0.176
0.490,0.48,0.121
0.530,0.06,0.248
0.680,0.26,0.153
0.570,0.19,0.194
0.490,0.49,0.119
0.680,0.27,0.149
0.610,0.23,0.173
0.650,0.20,0.176
0.490,0.50,0.116
0.530,0.07,0.243
0.570,0.20,0.192
0.680,0.28,0.147
0.650,0.21,0.172
0.490,0.51,0.115
0.610,0.24,0.172
0.680,0.29,0.146
0.490,0.52,0.111
0.570,0.21,0.185
0.530,0.08,0.236
0.650,0.22,0.166
0.610,0.25,0.169
0.490,0.53,0.107
0.680,0.30,0.142
0.570,0.22,0.180
0.490,0.54,0.105
0.650,0.23,0.165
0.680,0.31,0.140
0.530,0.09,0.231
0.610,0.26,0.163
0.490,0.55,0.101
0.570,0.23,0.179
0.650,0.24,0.164
0.680,0.32,0.139
0.490,0.56,0.100
0.530,0.10,0.230
0.610,0.27,0.161
0.650,0.25,0.161
0.680,0.33,0.135
0.490,0.57,0.098
0.570,0.24,0.178
0.610,0.28,0.160
0.530,0.11,0.228
0.490,0.58,0.098
0.680,0.34,0.132
0.610,0.29,0.158
0.650,0.26,0.159
0.570,0.25,0.177
0.490,0.59,0.093
0.530,0.12,0.223
0.610,0.30,0.150
0.680,0.35,0.131
0.650,0.27,0.154
0.490,0.60,0.090
0.570,0.26,0.167
0.610,0.31,0.150
0.530,0.13,0.218
0.680,0.36,0.125
0.490,0.61,0.088
0.650,0.28,0.154
0.490,0.62,0.086
0.570,0.27,0.166
0.610,0.32,0.150
0.680,0.37,0.124
0.650,0.29,0.151
0.530,0.14,0.218
0.490,0.63,0.083
0.610,0.33,0.146
0.650,0.30,0.146
0.680,0.38,0.122
0.570,0.28,0.166
0.490,0.64,0.080
0.530,0.15,0.215
0.490,0.65,0.078
0.610,0.34,0.141
0.680,0.39,0.118
0.650,0.31,0.144
0.570,0.29,0.166
0.490,0.66,0.075
0.610,0.35,0.140
0.650,0.32,0.144
0.530,0.16,0.206
0.680,0.40,0.118
0.490,0.67,0.073
0.570,0.30,0.155
0.610,0.36,0.139
0.650,0.33,0.136
0.490,0.68,0.069
0.680,0.41,0.118
0.530,0.17,0.204
0.680,0.42,0.113
0.570,0.31,0.155
0.490,0.69,0.067
0.610,0.37,0.133
0.650,0.34,0.136
0.490,0.70,0.065
0.680,0.43,0.111
0.570,0.32,0.154
0.490,0.71,0.063
0.610,0.38,0.132
0.530,0.18,0.201
0.650,0.35,0.135
0.490,0.72,0.060
0.680,0.44,0.112
0.490,0.73,0.058
0.570,0.33,0.147
0.610,0.39,0.132
0.650,0.36,0.130
0.680,0.45,0.107
0.490,0.74,0.056
0.530,0.19,0.199
0.490,0.75,0.052
0.680,0.46,0.107
0.610,0.40,0.127
0.570,0.34,0.146
0.650,0.37,0.128
0.490,0.76,0.050
0.490,0.77,0.048
0.680,0.47,0.103
0.610,0.41,0.126
0.530,0.20,0.199
0.650,0.38,0.127
0.570,0.35,0.144
0.490,0.78,0.046
0.570,0.36,0.138
0.490,0.79,0.044
0.680,0.48,0.099
0.610,0.42,0.121
0.530,0.21,0.187
0.650,0.39,0.127
0.490,0.80,0.042
0.570,0.37,0.138
0.610,0.43,0.119
0.680,0.49,0.098
0.650,0.40,0.122
0.530,0.22,0.186
0.610,0.44,0.118
0.570,0.38,0.135
0.680,0.50,0.095
0.650,0.41,0.119
0.500,0.00,0.287
0.680,0.51,0.095
0.610,0.45,0.114
0.570,0.39,0.137
0.650,0.42,0.116
0.530,0.23,0.185
0.680,0.52,0.093
0.610,0.46,0.113
0.500,0.01,0.272
0.650,0.43,0.116
0.570,0.40,0.131
0.680,0.53,0.088
0.610,0.47,0.110
0.530,0.24,0.184
0.680,0.54,0.088
0.650,0.44,0.112
0.610,0.48,0.109
0.570,0.41,0.131
0.500,0.02,0.271
0.680,0.55,0.085
0.610,0.49,0.106
0.650,0.45,0.111
0.680,0.56,0.084
0.530,0.25,0.172
0.570,0.42,0.125
0.610,0.50,0.104
0.680,0.57,0.083
0.500,0.03,0.271
0.650,0.46,0.111
0.680,0.58,0.079
0.610,0.51,0.101
0.570,0.43,0.125
0.530,0.26,0.172
0.680,0.59,0.077
0.650,0.47,0.106
0.610,0.52,0.099
0.570,0.44,0.125
0.680,0.60,0.075
0.650,0.48,0.104
0.500,0.04,0.269
0.680,0.61,0.073
0.530,0.27,0.171
0.610,0.53,0.098
0.570,0.45,0.119
0.650,0.49,0.102
0.680,0.62,0.071
0.610,0.54,0.095
0.680,0.63,0.067
0.650,0.50,0.099
0.570,0.46,0.119
0.530,0.28,0.169
0.610,0.55,0.092
0.500,0.05,0.257
0.680,0.64,0.066
0.650,0.51,0.098
0.680,0.65,0.064
0.610,0.56,0.089
0.570,0.47,0.114
0.650,0.52,0.095
0.530,0.29,0.162
0.680,0.66,0.062
0.500,0.06,0.252
0.650,0.53,0.092
0.570,0.48,0.114
0.680,0.67,0.060
0.610,0.57,0.088
0.650,0.54,0.092
0.530,0.30,0.161
0.680,0.68,0.058
0.570,0.49,0.110
0.680,0.69,0.056
0.610,0.58,0.085
0.650,0.55,0.089
0.680,0.70,0.054
0.500,0.07,0.250
0.570,0.50,0.108
0.530,0.31,0.159
0.610,0.59,0.084
0.650,0.56,0.086
0.680,0.71,0.052
0.570,0.51,0.106
0.680,0.72,0.050
0.610,0.60,0.080
0.650,0.57,0.084
0.680,0.73,0.048
0.570,0.52,0.102
0.530,0.32,0.152
0.610,0.61,0.079
0.680,0.74,0.046
0.650,0.58,0.082
0.500,0.08,0.249
0.680,0.75,0.044
0.610,0.62,0.076
0.570,0.53,0.100
0.680,0.76,0.042
0.650,0.59,0.081
0.530,0.33,0.151
0.680,0.77,0.041
0.610,0.63,0.074
0.570,0.54,0.099
0.650,0.60,0.076
0.680,0.78,0.039
0.610,0.64,0.071
0.680,0.79,0.037
0.500,0.09,0.234
0.530,0.34,0.151
0.570,0.55,0.096
0.680,0.80,0.034
0.650,0.61,0.075
0.610,0.65,0.068
0.610,0.66,0.067
0.650,0.62,0.073
0.570,0.56,0.093
0.530,0.35,0.150
0.610,0.67,0.065
0.650,0.63,0.072
0.570,0.57,0.092
0.690,0.00,0.219
0.500,0.10,0.234
0.650,0.64,0.069
0.610,0.68,0.063
0.570,0.58,0.089
0.650,0.65,0.067
0.610,0.69,0.061
0.530,0.36,0.143
0.610,0.70,0.058
0.570,0.59,0.085
0.650,0.66,0.063
0.690,0.01,0.218
0.610,0.71,0.055
0.500,0.11,0.232
0.650,0.67,0.062
0.570,0.60,0.085
0.610,0.72,0.054
0.530,0.37,0.141
0.650,0.68,0.060
0.610,0.73,0.052
0.570,0.61,0.082
0.650,0.69,0.058
0.690,0.02,0.210
0.610,0.74,0.050
0.570,0.62,0.079
0.530,0.38,0.142
0.650,0.70,0.056
0.500,0.12,0.226
0.610,0.75,0.048
0.610,0.76,0.045
0.650,0.71,0.054
0.570,0.63,0.077
0.610,0.77,0.044
0.650,0.72,0.052
0.530,0.39,0.141
0.690,0.03,0.208
0.610,0.78,0.041
0.570,0.64,0.075
0.650,0.73,0.050
0.610,0.79,0.039
0.500,0.13,0.225
0.650,0.74,0.048
0.570,0.65,0.072
0.610,0.80,0.037
0.530,0.40,0.132
0.650,0.75,0.046
0.570,0.66,0.070
0.650,0.76,0.044
0.690,0.04,0.207
0.650,0.77,0.041
0.570,0.67,0.068
0.650,0.78,0.039
0.500,0.14,0.225
0.530,0.41,0.133
0.620,0.00,0.244
0.650,0.79,0.037
0.570,0.68,0.065
0.650,0.80,0.036
0.690,0.05,0.202
0.530,0.42,0.129
0.570,0.69,0.063
0.570,0.70,0.061
0.500,0.15,0.220
0.620,0.01,0.241
0.530,0.43,0.129
0.660,0.00,0.230
0.570,0.71,0.057
0.690,0.06,0.201
0.570,0.72,0.056
0.530,0.44,0.124
0.500,0.16,0.208
0.570,0.73,0.054
0.620,0.02,0.237
0.660,0.01,0.228
0.690,0.07,0.198
0.530,0.45,0.123
0.570,0.74,0.051
0.570,0.75,0.049
0.500,0.17,0.206
0.530,0.46,0.122
0.570,0.76,0.047
0.690,0.08,0.197
0.660,0.02,0.227
0.620,0.03,0.228
0.570,0.77,0.045
0.530,0.47,0.118
0.570,0.78,0.043
0.570,0.79,0.041
0.500,0.18,0.206
0.570,0.80,0.039
0.530,0.48,0.117
0.690,0.09,0.193
0.660,0.03,0.221
0.620,0.04,0.227
0.530,0.49,0.114
0.500,0.19,0.205
0.690,0.10,0.189
0.580,0.00,0.259
0.660,0.04,0.220
0.620,0.05,0.224
0.530,0.50,0.113
0.530,0.51,0.109
0.690,0.11,0.188
0.500,0.20,0.203
0.660,0.05,0.210
0.620,0.06,0.224
0.580,0.01,0.256
0.530,0.52,0.107
0.690,0.12,0.187
0.530,0.53,0.103
0.500,0.21,0.190
0.660,0.06,0.209
0.620,0.07,0.215
0.580,0.02,0.248
0.530,0.54,0.101
0.690,0.13,0.184
0.500,0.22,0.189
0.660,0.07,0.208
0.530,0.55,0.099
0.620,0.08,0.215
0.690,0.14,0.184
0.530,0.56,0.098
0.580,0.03,0.244
0.500,0.23,0.189
0.660,0.08,0.206
0.530,0.57,0.093
0.690,0.15,0.173
0.620,0.09,0.214
0.530,0.58,0.093
0.580,0.04,0.239
0.500,0.24,0.185
0.660,0.09,0.206
0.530,0.59,0.090
0.690,0.16,0.174
0.620,0.10,0.207
0.530,0.60,0.088
0.500,0.25,0.181
0.660,0.10,0.198
0.530,0.61,0.085
0.690,0.17,0.172
0.580,0.05,0.236
0.530,0.62,0.081
0.620,0.11,0.203
0.660,0.11,0.196
0.500,0.26,0.176
0.530,0.63,0.079
0.690,0.18,0.172
0.580,0.06,0.235
0.530,0.64,0.078
0.620,0.12,0.203
0.530,0.65,0.075
0.660,0.12,0.194
0.500,0.27,0.175
0.690,0.19,0.169
0.530,0.66,0.072
0.580,0.07,0.232
0.620,0.13,0.200
0.530,0.67,0.070
0.660,0.13,0.194
0.500,0.28,0.174
0.690,0.20,0.165
0.530,0.68,0.067
0.530,0.69,0.065
0.580,0.08,0.223
0.660,0.14,0.193
0.620,0.14,0.199
0.500,0.29,0.165
0.690,0.21,0.165
0.530,0.70,0.063
0.530,0.71,0.061
0.660,0.15,0.182
0.530,0.72,0.058
0.580,0.09,0.223
0.690,0.22,0.159
0.620,0.15,0.196
0.500,0.30,0.164
0.530,0.73,0.056
0.530,0.74,0.053
0.660,0.16,0.184
0.690,0.23,0.156
0.620,0.16,0.192
0.530,0.75,0.051
0.580,0.10,0.218
0.500,0.31,0.163
0.530,0.76,0.049
0.690,0.24,0.156
0.530,0.77,0.047
0.660,0.17,0.178
0.620,0.17,0.190
0.530,0.78,0.045
0.500,0.32,0.158
0.580,0.11,0.215
0.530,0.79,0.042
0.690,0.25,0.155
0.530,0.80,0.040
0.660,0.18,0.176
0.500,0.33,0.155
0.620,0.18,0.185
0.580,0.12,0.209
0.690,0.26,0.148
0.660,0.19,0.174
0.500,0.34,0.154
0.540,0.00,0.268
0.620,0.19,0.185
0.690,0.27,0.146
0.580,0.13,0.209
0.500,0.35,0.151
0.660,0.20,0.173
0.690,0.28,0.146
0.620,0.20,0.180
0.540,0.01,0.267
0.500,0.36,0.149
0.580,0.14,0.209
0.690,0.29,0.146
0.620,0.21,0.180
0.660,0.21,0.169
0.500,0.37,0.146
0.540,0.02,0.260
0.690,0.30,0.140
0.580,0.15,0.204
0.620,0.22,0.175
0.660,0.22,0.166
0.500,0.38,0.142
0.690,0.31,0.138
0.540,0.03,0.259
0.660,0.23,0.164
0.580,0.16,0.197
0.620,0.23,0.171
0.690,0.32,0.137
0.500,0.39,0.143
0.690,0.33,0.137
0.660,0.24,0.163
0.620,0.24,0.170
0.580,0.17,0.194
0.500,0.40,0.138
0.540,0.04,0.248
0.660,0.25,0.160
0.690,0.34,0.131
0.500,0.41,0.133
0.620,0.25,0.166
0.580,0.18,0.192
0.540,0.05,0.245
0.710,0.46,0.100
0.690,0.35,0.130
0.580,0.19,0.190
0.660,0.26,0.157
0.710,0.47,0.100
0.620,0.26,0.161
0.690,0.36,0.125
0.710,0.48,0.096
0.540,0.06,0.246
0.660,0.27,0.153
0.620,0.27,0.159
0.580,0.20,0.187
0.690,0.37,0.123
0.710,0.49,0.095
0.660,0.28,0.153
0.690,0.38,0.123
0.620,0.28,0.159
0.710,0.50,0.093
0.580,0.21,0.180
0.540,0.07,0.241
0.710,0.51,0.092
0.690,0.39,0.117
0.660,0.29,0.149
0.620,0.29,0.155
0.710,0.52,0.089
0.580,0.22,0.178
0.690,0.40,0.117
0.540,0.08,0.240
0.660,0.30,0.144
0.710,0.53,0.086
0.620,0.30,0.149
0.690,0.41,0.113
0.710,0.54,0.084
0.580,0.23,0.177
0.660,0.31,0.143
0.620,0.31,0.149
0.540,0.09,0.233
0.710,0.55,0.083
0.690,0.42,0.112
0.660,0.32,0.141
0.580,0.24,0.177
0.710,0.56,0.081
0.690,0.43,0.111
0.620,0.32,0.148
0.710,0.57,0.078
0.540,0.10,0.227
0.660,0.33,0.136
0.580,0.25,0.175
0.690,0.44,0.107
0.710,0.58,0.076
0.620,0.33,0.146
0.710,0.59,0.074
0.690,0.45,0.106
0.660,0.34,0.134
0.710,0.60,0.072
0.580,0.26,0.165
0.620,0.34,0.140
0.540,0.11,0.226
0.690,0.46,0.102
0.660,0.35,0.132
0.710,0.61,0.070
0.690,0.47,0.102
0.660,0.36,0.127
0.690,0.48,0.099
0.620,0.35,0.139
0.580,0.27,0.165
0.710,0.62,0.068
0.660,0.37,0.127
0.690,0.49,0.098
0.540,0.12,0.220
0.710,0.63,0.066
0.620,0.36,0.138
0.580,0.28,0.164
0.690,0.50,0.094
0.710,0.64,0.064
0.660,0.38,0.127
0.710,0.65,0.062
0.690,0.51,0.092
0.540,0.13,0.218
0.620,0.37,0.131
0.710,0.66,0.061
0.580,0.29,0.163
0.660,0.39,0.126
0.690,0.52,0.091
0.710,0.67,0.058
0.620,0.38,0.132
0.580,0.30,0.155
0.710,0.68,0.055
0.690,0.53,0.089
0.540,0.14,0.216
0.660,0.40,0.121
0.710,0.69,0.054
0.690,0.54,0.086
0.620,0.39,0.126
0.710,0.70,0.052
0.580,0.31,0.154
0.660,0.41,0.118
0.690,0.55,0.085
0.710,0.71,0.050
0.540,0.15,0.208
0.710,0.72,0.048
0.620,0.40,0.125
0.660,0.42,0.115
0.690,0.56,0.083
0.580,0.32,0.151
0.710,0.73,0.047
0.710,0.74,0.045
0.620,0.41,0.125
0.540,0.16,0.206
0.660,0.43,0.115
0.710,0.75,0.042
0.690,0.57,0.080
0.580,0.33,0.145
0.710,0.76,0.040
0.660,0.44,0.110
0.690,0.58,0.078
0.620,0.42,0.120
0.710,0.77,0.039
0.540,0.17,0.200
0.580,0.34,0.145
0.710,0.78,0.037
0.690,0.59,0.076
0.620,0.43,0.119
0.660,0.45,0.110
0.710,0.79,0.035
0.690,0.60,0.074
0.580,0.35,0.144
0.710,0.80,0.034
0.540,0.18,0.199
0.620,0.44,0.115
0.660,0.46,0.109
0.690,0.61,0.072
0.580,0.36,0.142
0.690,0.62,0.069
0.720,0.00,0.209
0.660,0.47,0.105
0.580,0.37,0.137
0.620,0.45,0.114
0.690,0.63,0.067
0.720,0.01,0.208
0.580,0.38,0.137
0.540,0.19,0.198
0.660,0.48,0.102
0.620,0.46,0.110
0.690,0.64,0.065
0.580,0.39,0.131
0.660,0.49,0.101
0.690,0.65,0.064
0.720,0.02,0.205
0.620,0.47,0.110
0.540,0.20,0.196
0.690,0.66,0.062
0.660,0.50,0.101
0.720,0.03,0.199
0.580,0.40,0.130
0.620,0.48,0.108
0.540,0.21,0.184
0.690,0.67,0.059
0.690,0.68,0.057
0.580,0.41,0.128
0.660,0.51,0.097
0.690,0.69,0.055
0.620,0.49,0.105
0.720,0.04,0.199
0.660,0.52,0.094
0.690,0.70,0.053
0.580,0.42,0.124
0.540,0.22,0.184
0.690,0.71,0.052
0.660,0.53,0.094
0.620,0.50,0.101
0.720,0.05,0.198
0.690,0.72,0.049
0.660,0.54,0.090
0.580,0.43,0.124
0.620,0.51,0.101
0.690,0.73,0.047
0.540,0.23,0.183
0.690,0.74,0.046
0.660,0.55,0.088
0.720,0.06,0.191
0.580,0.44,0.123
0.620,0.52,0.098
0.690,0.75,0.044
0.660,0.56,0.085
0.690,0.76,0.041
0.540,0.24,0.183
0.620,0.53,0.096
0.580,0.45,0.118
0.690,0.77,0.040
0.660,0.57,0.083
0.720,0.07,0.187
0.690,0.78,0.038
0.620,0.54,0.094
0.690,0.79,0.036
0.580,0.46,0.118
0.660,0.58,0.081
0.690,0.80,0.034
0.540,0.25,0.172
0.620,0.55,0.090
0.660,0.59,0.078
0.720,0.08,0.186
0.580,0.47,0.113
0.620,0.56,0.089
0.660,0.60,0.076
0.540,0.26,0.170
0.700,0.00,0.216
0.580,0.48,0.111
0.620,0.57,0.086
0.660,0.61,0.075
0.720,0.09,0.185
0.580,0.49,0.109
0.620,0.58,0.084
0.660,0.62,0.073
0.540,0.27,0.170
0.700,0.01,0.215
0.660,0.63,0.070
0.580,0.50,0.109
0.620,0.59,0.082
0.720,0.10,0.182
0.660,0.64,0.068
0.540,0.28,0.170
0.620,0.60,0.079
0.580,0.51,0.105
0.700,0.02,0.207
0.660,0.65,0.066
0.620,0.61,0.077
0.720,0.11,0.183
0.660,0.66,0.064
0.580,0.52,0.102
0.540,0.29,0.168
0.620,0.62,0.075
0.660,0.67,0.062
0.580,0.53,0.100
0.700,0.03,0.207
0.620,0.63,0.074
0.660,0.68,0.059
0.720,0.12,0.181
0.580,0.54,0.097
0.660,0.69,0.057
0.540,0.30,0.159
0.620,0.64,0.072
0.700,0.04,0.205
0.620,0.65,0.069
0.580,0.55,0.094
0.660,0.70,0.055
0.620,0.66,0.066
0.580,0.56,0.092
0.620,0.67,0.064
0.540,0.31,0.159
0.660,0.71,0.053
0.720,0.13,0.178
0.620,0.68,0.063
0.660,0.72,0.051
0.700,0.05,0.204
0.580,0.57,0.089
0.620,0.69,0.060
0.660,0.73,0.050
0.540,0.32,0.153
0.580,0.58,0.087
0.620,0.70,0.058
0.720,0.14,0.173
0.660,0.74,0.047
0.660,0.75,0.044
0.700,0.06,0.196
0.620,0.71,0.056
0.580,0.59,0.086
0.660,0.76,0.043
0.620,0.72,0.053
0.540,0.33,0.150
0.660,0.77,0.041
0.580,0.60,0.083
0.720,0.15,0.169
0.620,0.73,0.051
0.660,0.78,0.039
0.700,0.07,0.195
0.620,0.74,0.049
0.580,0.61,0.080
0.660,0.79,0.037
0.620,0.75,0.047
0.540,0.34,0.150
0.660,0.80,0.035
0.720,0.16,0.166
0.620,0.76,0.045
0.580,0.62,0.078
0.700,0.08,0.193
0.620,0.77,0.043
0.580,0.63,0.076
0.540,0.35,0.148
0.620,0.78,0.041
0.720,0.17,0.166
0.670,0.00,0.227
0.580,0.64,0.074
0.620,0.79,0.039
0.700,0.09,0.186
0.620,0.80,0.037
0.580,0.65,0.071
0.540,0.36,0.142
0.720,0.18,0.164
0.670,0.01,0.226
0.580,0.66,0.070
0.700,0.10,0.186
0.540,0.37,0.142
0.580,0.67,0.066
0.630,0.00,0.240
0.720,0.19,0.161
0.580,0.68,0.065
0.670,0.02,0.218
0.580,0.69,0.063
0.700,0.11,0.187
0.540,0.38,0.139
0.720,0.20,0.159
0.580,0.70,0.059
0.630,0.01,0.239
0.580,0.71,0.058
0.700,0.12,0.187
0.540,0.39,0.135
0.670,0.03,0.217
0.720,0.21,0.158
0.580,0.72,0.056
0.580,0.73,0.053
0.540,0.40,0.134
0.630,0.02,0.233
0.700,0.13,0.181
0.670,0.04,0.214
0.580,0.74,0.052
0.720,0.22,0.153
0.580,0.75,0.049
0.540,0.41,0.131
0.750,0.63,0.062
0.700,0.14,0.179
0.630,0.03,0.228
0.720,0.23,0.152
0.670,0.05,0.208
0.750,0.64,0.061
0.540,0.42,0.128
0.750,0.65,0.059
0.720,0.24,0.150
0.700,0.15,0.175
0.750,0.66,0.057
0.670,0.06,0.206
0.630,0.04,0.224
0.540,0.43,0.128
0.750,0.67,0.055
0.720,0.25,0.149
0.700,0.16,0.172
0.750,0.68,0.054
0.540,0.44,0.128
0.750,0.69,0.051
0.670,0.07,0.205
0.630,0.05,0.221
0.720,0.26,0.145
0.750,0.70,0.049
0.540,0.45,0.122
0.700,0.17,0.170
0.750,0.71,0.048
0.670,0.08,0.197
0.750,0.72,0.046
0.720,0.27,0.142
0.540,0.46,0.122
0.630,0.06,0.218
0.750,0.73,0.044
0.700,0.18,0.170
0.750,0.74,0.042
0.540,0.47,0.122
0.720,0.28,0.140
0.750,0.75,0.041
0.670,0.09,0.196
0.750,0.76,0.039
0.630,0.07,0.215
0.700,0.19,0.166
0.540,0.48,0.117
0.750,0.77,0.037
0.720,0.29,0.138
0.750,0.78,0.035
0.540,0.49,0.115
0.670,0.10,0.196
0.750,0.79,0.034
0.700,0.20,0.163
0.750,0.80,0.032
0.630,0.08,0.215
0.720,0.30,0.139
0.540,0.50,0.112
0.700,0.21,0.160
0.670,0.11,0.194
0.720,0.31,0.133
0.760,0.00,0.194
0.540,0.51,0.108
0.630,0.09,0.209
0.720,0.32,0.133
0.700,0.22,0.160
0.540,0.52,0.107
0.670,0.12,0.192
0.760,0.01,0.193
0.540,0.53,0.103
0.720,0.33,0.129
0.630,0.10,0.202
0.700,0.23,0.157
0.540,0.54,0.101
0.670,0.13,0.190
0.760,0.02,0.186
0.720,0.34,0.126
0.630,0.11,0.202
0.700,0.24,0.155
0.540,0.55,0.098
0.790,0.80,0.030
0.760,0.03,0.185
0.720,0.35,0.125
0.540,0.56,0.095
0.670,0.14,0.184
0.700,0.25,0.153
0.720,0.36,0.121
0.800,0.00,0.179
0.540,0.57,0.094
0.760,0.04,0.184
0.670,0.15,0.183
0.540,0.58,0.092
0.700,0.26,0.149
0.720,0.37,0.118
0.800,0.01,0.178
0.760,0.05,0.184
0.840,0.16,0.134
0.700,0.27,0.145
0.670,0.16,0.177
0.720,0.38,0.117
0.800,0.02,0.177
0.840,0.17,0.133
0.760,0.06,0.182
0.720,0.39,0.113
0.700,0.28,0.144
0.670,0.17,0.174
0.840,0.18,0.131
0.800,0.03,0.170
0.760,0.07,0.176
0.720,0.40,0.113
0.840,0.19,0.130
0.700,0.29,0.141
0.800,0.04,0.170
0.670,0.18,0.175
0.760,0.08,0.173
0.720,0.41,0.108
0.840,0.20,0.127
0.800,0.05,0.169
0.700,0.30,0.139
0.720,0.42,0.107
0.840,0.21,0.127
0.670,0.19,0.175
0.760,0.09,0.172
0.700,0.31,0.136
0.800,0.06,0.168
0.840,0.22,0.125
0.720,0.43,0.104
0.760,0.10,0.172
0.670,0.20,0.169
0.700,0.32,0.136
0.800,0.07,0.162
0.720,0.44,0.104
0.840,0.23,0.123
0.760,0.11,0.171
0.720,0.45,0.102
0.670,0.21,0.168
